update_step,landmark_label,cov_x,cov_y,NIS
587,4,0.0034014520095262154,0.0034014520095262176,nan
588,1,0.003378468611824494,0.0033784686118244946,nan
588,2,0.003378468611824493,0.003378468611824495,nan
588,3,0.0033784686118244972,0.003378468611824498,nan
588,4,0.0033784686118244977,0.0033784686118245,0.03627206837284057
589,1,0.0033557937242899667,0.003355793724289967,1.4385042913900443
589,2,0.0033784686118204805,0.003378468611804308,nan
589,3,0.0033784686118043103,0.0033784686118204857,nan
589,4,0.0033784686118204853,0.0033784686118204874,nan
590,1,0.003355793724286008,0.0033557937242700503,nan
590,2,0.0033557937242860063,0.0033557937242700508,0.9590206706137482
590,3,0.003378468611800298,0.0033784686118164733,nan
590,4,0.0033784686118002983,0.003378468611816475,nan
591,1,0.0033557937242660913,0.0033557937242660917,nan
591,2,0.0033557937242820477,0.003355793724266092,nan
591,3,0.003355793724266094,0.003355793724282053,0.5149458506105167
591,4,0.003378468611796286,0.003378468611796288,nan
592,1,0.0033557937242621326,0.003355793724262133,nan
592,2,0.003355793724262131,0.0033557937242621335,nan
592,3,0.0033557937242621352,0.003355793724262136,nan
592,4,0.0033557937242621357,0.003355793724262138,0.03529704142593412
593,1,0.0033334211765292145,0.003333421176529215,1.4199164200087158
593,2,0.003355793724258225,0.003355793724242482,nan
593,3,0.003355793724242484,0.0033557937242582304,nan
593,4,0.00335579372425823,0.003355793724258232,nan
594,1,0.0033334211765253603,0.0033334211765098246,nan
594,2,0.003333421176525359,0.003333421176509825,0.9448394838656919
594,3,0.003355793724238578,0.0033557937242543246,nan
594,4,0.0033557937242385785,0.0033557937242543264,nan
595,1,0.00333342117650597,0.0033334211765059705,nan
595,2,0.003333421176521505,0.003333421176505971,nan
595,3,0.003333421176505973,0.00333342117652151,0.5096307540305023
595,4,0.003355793724234673,0.003355793724234675,nan
596,1,0.003333421176502116,0.0033334211765021163,nan
596,2,0.0033334211765021146,0.0033334211765021168,nan
596,3,0.003333421176502119,0.00333342117650212,nan
596,4,0.00333342117650212,0.0033334211765021216,0.03439803146411456
597,1,0.0033113449616625195,0.00331134496166252,1.4026414049034532
597,2,0.0033334211764983117,0.0033334211764829836,nan
597,3,0.003333421176482986,0.003333421176498317,nan
597,4,0.003333421176498317,0.0033334211764983186,nan
598,1,0.003311344961658767,0.0033113449616436396,nan
598,2,0.003311344961658766,0.00331134496164364,0.9319318519549434
598,3,0.003333421176479183,0.003333421176494514,nan
598,4,0.0033334211764791837,0.0033334211764945157,nan
599,1,0.0033113449616398866,0.003311344961639887,nan
599,2,0.0033113449616550134,0.0033113449616398874,nan
599,3,0.0033113449616398896,0.003311344961655018,0.5044941369114878
599,4,0.003333421176475381,0.0033334211764753825,nan
600,1,0.003311344961636134,0.0033113449616361344,nan
600,2,0.003311344961636133,0.003311344961636135,nan
600,3,0.003311344961636137,0.003311344961636138,nan
600,4,0.0033113449616361374,0.003311344961636139,0.033637347607037606
601,1,0.003289559230862217,0.0032895592308622174,1.385969413568144
601,2,0.00331134496163243,0.0033113449616175026,nan
601,3,0.0033113449616175047,0.0033113449616324346,nan
601,4,0.003311344961632434,0.003311344961632436,nan
602,1,0.003289559230858562,0.0032895592308438294,nan
602,2,0.0032895592308585615,0.00328955923084383,0.9196008009249372
602,3,0.0033113449616138015,0.0033113449616287314,nan
602,4,0.003311344961613802,0.0033113449616287327,nan
603,1,0.003289559230840174,0.0032895592308401743,nan
603,2,0.0032895592308549064,0.0032895592308401747,nan
603,3,0.0032895592308401773,0.0032895592308549116,0.49944277600646947
603,4,0.0033113449616100988,0.0033113449616101005,nan
604,1,0.003289559230836519,0.0032895592308365192,nan
604,2,0.0032895592308365184,0.0032895592308365197,nan
604,3,0.0032895592308365223,0.0032895592308365236,nan
604,4,0.003289559230836523,0.003289559230836525,0.03293474533261347
605,1,0.0032680582882151157,0.003268058288215116,1.3696148729748137
605,2,0.0032895592308329114,0.0032895592308183723,nan
605,3,0.003289559230818375,0.0032895592308329166,nan
605,4,0.003289559230832916,0.003289559230832918,nan
606,1,0.0032680582882115557,0.003268058288197205,nan
606,2,0.0032680582882115557,0.003268058288197206,0.9075028174122762
606,3,0.003289559230814768,0.0032895592308293097,nan
606,4,0.003289559230814769,0.003289559230829311,nan
607,1,0.0032680582881936446,0.003268058288193645,nan
607,2,0.0032680582882079956,0.003268058288193646,nan
607,3,0.0032680582881936485,0.003268058288208001,0.4944902444478528
607,4,0.003289559230811162,0.0032895592308111636,nan
608,1,0.0032680582881900845,0.003268058288190085,nan
608,2,0.0032680582881900845,0.003268058288190086,nan
608,3,0.0032680582881900884,0.00326805828819009,nan
608,4,0.0032680582881900893,0.003268058288190091,0.03224690216732719
609,1,0.003246836585757626,0.0032468365857576263,1.354024965547414
609,2,0.003268058288186571,0.0032680582881724073,nan
609,3,0.00326805828817241,0.0032680582881865765,nan
609,4,0.0032680582881865756,0.0032680582881865774,nan
610,1,0.0032468365857541578,0.0032468365857401768,nan
610,2,0.0032468365857541578,0.0032468365857401776,0.8955511609795697
610,3,0.003268058288168896,0.003268058288183063,nan
610,4,0.003268058288168897,0.0032680582881830637,nan
611,1,0.003246836585736708,0.0032468365857367086,nan
611,2,0.0032468365857506896,0.0032468365857367095,nan
611,3,0.0032468365857367116,0.003246836585750695,0.49009071129006976
611,4,0.0032680582881653834,0.003268058288165385,nan
612,1,0.00324683658573324,0.0032468365857332405,nan
612,2,0.00324683658573324,0.0032468365857332413,nan
612,3,0.0032468365857332435,0.0032468365857332452,nan
612,4,0.0032468365857332444,0.003246836585733246,0.031493221279228135
613,1,0.0032258887187030603,0.0032258887187030607,1.3384272776514785
613,2,0.0032468365857298166,0.003246836585716017,nan
613,3,0.003246836585716019,0.0032468365857298218,nan
613,4,0.003246836585729821,0.0032468365857298226,nan
614,1,0.003225888718699681,0.003225888718686058,nan
614,2,0.003225888718699681,0.0032258887186860587,0.8838768988003372
614,3,0.0032468365857125955,0.0032468365857263983,nan
614,4,0.0032468365857125964,0.003246836585726399,nan
615,1,0.003225888718682678,0.0032258887186826786,nan
615,2,0.003225888718696302,0.0032258887186826794,nan
615,3,0.003225888718682681,0.0032258887186963066,0.4854759421378281
615,4,0.003246836585709173,0.0032468365857091746,nan
616,1,0.003225888718679299,0.0032258887186792993,nan
616,2,0.003225888718679299,0.0032258887186793,nan
616,3,0.003225888718679302,0.0032258887186793037,nan
616,4,0.003225888718679303,0.0032258887186793045,0.030809156861165858
617,1,0.0032052094208525187,0.003205209420852519,1.3234784738206842
617,2,0.0032258887186759626,0.0032258887186625155,nan
617,3,0.003225888718662517,0.0032258887186759674,nan
617,4,0.0032258887186759665,0.0032258887186759682,nan
